Dep,Nom,Population 2010,Surface en km²,Longitude,Latitude
76,Saint-Pierre-de-Manneville,745,10.21,0.933333,49.4
76,Saint-Jacques-sur-Darnétal,2607,16.71,1.2,49.4333
76,Montreuil-en-Caux,486,9.4,1.15,49.6833
76,Yville-sur-Seine,464,8.25,0.883333,49.4
76,Saint-Wandrille-Rançon,1176,18.11,0.766667,49.5333
76,Biville-sur-Mer,704,5.3,1.26667,49.9833
76,La Chapelle-du-Bourgay,129,2.99,1.15,49.8167
76,Pommeréval,394,7.6,1.31667,49.7333
76,Rouen,110933,21.38,1.08333,49.4333
76,Boos,3248,14.03,1.2,49.3833
76,Tourville-sur-Arques,1241,5.9,1.1,49.85
76,Saint-Victor-l'Abbaye,695,8.43,1.11667,49.6667
76,Rolleville,1136,7.06,0.216667,49.5833
76,Veauville-lès-Baons,720,7.96,0.766667,49.65
76,Saint-Germain-sur-Eaulne,204,8.79,1.51667,49.7667
76,Vibeuf,646,8.66,0.9,49.7
76,Allouville-Bellefosse,1168,14.66,0.683333,49.6
76,Saint-Clair-sur-les-Monts,628,4.07,0.8,49.6
76,Fréville,864,5.8,0.833333,49.5667
76,Saint-Martin-le-Gaillard,296,17.8,1.36667,49.9833
76,Gonneville-sur-Scie,436,8.73,1.08333,49.75
76,Sainte-Marguerite-sur-Fauville,262,3.16,0.6,49.6667
76,Blacqueville,599,10.02,0.866667,49.5667
76,Néville,1106,9.23,0.716667,49.8167
76,Épinay-sur-Duclair,509,6.61,0.85,49.5333
76,Ganzeville,455,3.96,0.416667,49.7333
76,Ymare,1134,4.03,1.18333,49.35
76,Saint-Aubin-de-Crétot,539,4.73,0.633333,49.5667
76,Sept-Meules,154,8.22,1.41667,49.95
76,Saint-Denis-d'Aclon,162,2.42,0.95,49.8667
76,Sotteville-sous-le-Val,772,5.27,1.13333,49.3167
76,Saint-Saëns,2510,25.5,1.28333,49.6667
76,Veules-les-Roses,551,5.19,0.8,49.8667
76,Saint-Martin-Osmonville,1155,21.34,1.29945,49.6395
76,Theuville-aux-Maillots,492,7.24,0.55,49.7667
76,Gonneville-la-Mallet,1318,7.32,0.216667,49.6333
76,Vattetot-sur-Mer,318,5.14,0.283333,49.7333
76,Saint-Nicolas-de-la-Haie,396,3.15,0.616667,49.55
76,Le Bourg-Dun,445,14.74,0.9,49.8667
76,Baons-le-Comte,343,5.38,0.783333,49.65
76,Rainfreville,88,2.58,0.933333,49.7833
76,Aumale,2388,9.06,1.75,49.7667
76,Doudeauville,93,3.94,1.70472,49.5725
76,Bosc-Mesnil,287,9.37,1.35,49.6667
76,Saint-Denis-le-Thiboult,506,10.25,1.36667,49.4667
76,Émanville,577,6.43,0.966667,49.6167
76,Criquetot-le-Mauconduit,171,4.12,0.566667,49.8
76,Bertrimont,238,4.74,1,49.6667
76,Nesle-Hodeng,320,15.72,1.5,49.7
76,Grainville-Ymauville,406,6.29,0.416667,49.6667
76,Limpiville,348,4.24,0.5,49.6833
76,Le Thil-Riberpré,228,10.09,1.58333,49.65
76,Gonfreville-Caillot,324,4.22,0.433333,49.65
76,Carville-Pot-de-Fer,99,5.34,0.716667,49.7167
76,Vergetot,423,4.31,0.283333,49.6167
76,La Vieux-Rue,463,5.51,1.25,49.5
76,Sigy-en-Bray,692,27.17,1.5,49.55
76,Sauqueville,359,3.39,1.06667,49.85
76,Catenay,709,5.88,1.33333,49.5167
76,Auberville-la-Campagne,616,4.78,0.6,49.5333
76,Bacqueville-en-Caux,1797,12.19,1,49.7833
76,Grandcourt,358,22.44,1.5,49.9167
76,La Crique,367,10.18,1.2,49.6833
76,La Ferté-Saint-Samson,455,19.05,1.53333,49.5833
76,Biville-la-Baignarde,627,7.08,1.05,49.7167
76,Pommereux,105,5.39,1.61667,49.6
76,Montérolier,535,11.7,1.35,49.6333
76,Jumièges,1736,18.75,0.816667,49.4333
76,Saint-Maclou-la-Brière,503,4.96,0.466667,49.65
76,Tôtes,1440,7.61,1.05,49.6833
76,Limésy,1434,15.01,0.933333,49.6167
76,Ricarville,319,4.18,0.6,49.6333
76,Grèges,801,3.13,1.15,49.9167
76,Saint-Vigor-d'Ymonville,1024,29.43,0.366667,49.5
76,Boudeville,204,4.66,0.883333,49.7167
76,Manneville-la-Goupil,1014,8.75,0.35,49.6167
76,Tocqueville-les-Murs,308,3.47,0.5,49.6667
76,Bosc-Roger-sur-Buchy,736,14.17,1.36667,49.5833
76,Anvéville,263,4.23,0.733333,49.7
76,Saint-Martin-aux-Arbres,300,5.14,0.883333,49.65
76,Fontaine-le-Dun,882,5.35,0.85,49.8167
76,Héronchelles,121,6.71,1.38333,49.5333
76,Longmesnil,61,3.86,1.61667,49.6167
76,Vatteville-la-Rue,1072,51.14,0.684722,49.4903
76,Bully,885,19.64,1.36667,49.7333
76,Bois-Guilbert,276,8.13,1.41667,49.55
76,Saint-Pierre-en-Val,1118,7.73,1.45,50.0167
76,Tocqueville-sur-Eu,211,3.6,1.28333,50
76,Nesle-Normandeuse,591,9.1,1.66667,49.9167
76,Mont-Saint-Aignan,19341,7.94,1.08333,49.4667
76,Melleville,272,9.09,1.46667,49.95
76,Belleville-sur-Mer,785,3.07,1.16667,49.95
76,Paluel,464,10.87,0.633333,49.8333
76,Manneville-ès-Plains,265,6.36,0.75,49.85
76,Val-de-Saâne,1445,13.87,0.964444,49.7045
76,Brachy,724,11.15,0.95,49.8167
76,Serqueux,1014,5.76,1.55,49.6333
76,Lamberville,169,7.33,1,49.7667
76,Frichemesnil,424,8.1,1.13333,49.6167
76,Bonsecours,6567,3.76,1.13333,49.4333
76,Yerville,2329,10.42,0.9,49.6667
76,Gouchaupre,173,4.34,1.3,49.9333
76,Dieppe,31963,11.67,1.08333,49.9333
76,Meulers,588,6.67,1.21667,49.85
76,Orival,941,9.55,0.983333,49.3
76,Sassetot-le-Mauconduit,1013,8.81,0.528333,49.8037
76,Estouteville-Écalles,469,8.46,1.31667,49.5833
76,Saint-Jacques-d'Aliermont,365,7.86,1.26667,49.85
76,Ernemont-sur-Buchy,243,4.04,1.36667,49.5333
76,Montivilliers,16611,19.09,0.2,49.55
76,Fontaine-la-Mallet,2692,6.68,0.15,49.5333
76,La Poterie-Cap-d'Antifer,422,5.81,0.183333,49.6667
76,La Haye,312,6.74,1.44139,49.4659
76,Villy-sur-Yères,196,8.34,1.45,49.9333
76,Sotteville-lès-Rouen,28835,7.44,1.1,49.4167
76,Croix-Mare,700,8.64,0.85,49.6
76,Authieux-sur-le-Port-Saint-Ouen,1212,4.53,1.13361,49.3403
76,Sasseville,292,6.19,0.683333,49.7833
76,Ypreville-Biville,541,10.2,0.533333,49.7
76,Sainte-Hélène-Bondeville,727,6.82,0.466667,49.7667
76,Sierville,956,15.91,1.03333,49.5833
76,Écalles-Alix,488,7.1,0.833333,49.6167
76,Crosville-sur-Scie,242,3.51,1.08333,49.8167
76,Angerville-la-Martel,898,10.19,0.5,49.7667
76,Bourville,297,6.61,0.816667,49.8
76,Vieux-Rouen-sur-Bresle,649,14.92,1.71667,49.8333
76,Morienne,173,8.91,1.71667,49.7833
76,Graimbouville,590,6.4,0.333333,49.5833
76,Petit-Couronne,9209,12.8,1.0275,49.3856
76,Saint-Ouen-le-Mauger,222,6.06,0.966667,49.7667
76,Saint-Denis-sur-Scie,505,8.63,1.1,49.7167
76,Neuville-Ferrières,594,13.02,1.46667,49.7167
76,La Fontelaye,34,3.99,0.95,49.6833
76,Le Torp-Mesnil,343,5.35,0.9,49.7167
76,Criquetot-sur-Ouville,739,5.83,0.85,49.6833
76,Esteville,523,5.29,1.23333,49.6
76,Routes,232,4.47,0.75,49.7333
76,Ricarville-du-Val,158,5.62,1.28333,49.8167
76,Ancretiéville-Saint-Victor,365,11.54,0.971667,49.6534
76,Dampierre-Saint-Nicolas,518,3.94,1.2,49.8667
76,Mauny,172,10.19,0.883333,49.3833
76,Grand-Camp,668,4.91,0.591667,49.5583
76,Mont-Cauvaire,619,9.02,1.11667,49.5667
76,Authieux-Ratiéville,405,5.16,1.15,49.6
76,Pavilly,6226,14.19,0.966667,49.5667
76,Butot,296,5.51,1.03333,49.6167
76,Mésangueville,172,10.55,1.56667,49.55
76,Épouville,2788,5.59,0.216667,49.5667
76,Préaux,1642,18.95,1.21667,49.4833
76,Flocques,701,4.93,1.36667,50.0333
76,Le Mesnil-Lieubray,99,5.94,1.51667,49.5
76,Pierreval,426,3.88,1.25,49.55
76,Oudalle,382,9.65,0.3,49.5
76,Saint-Vaast-du-Val,446,5.79,1.01667,49.6833
76,Saint-Aubin-lès-Elbeuf,8122,5.79,1.01667,49.3
76,Sassetot-le-Malgardé,97,2.56,0.9,49.7667
76,Baromesnil,248,7.98,1.41667,49.9833
76,Thiétreville,365,5.33,0.516667,49.7167
76,Ifs,52,4.03,1.4,49.8833
76,Cressy,281,4.35,1.16667,49.7167
76,Puisenval,27,4.88,1.46667,49.8833
76,La Bellière,54,4.54,1.6,49.6
76,La Mailleraye-sur-Seine,2063,44.58,0.766667,49.4833
76,Saint-Germain-des-Essourts,404,9.37,1.31667,49.5333
76,Caudebec-lès-Elbeuf,9788,3.68,1.03333,49.2833
76,Saint-Aubin-sur-Mer,251,6.21,0.883333,49.8833
76,Grainville-la-Teinturière,1045,18.41,0.65,49.75
76,Longroy,669,5.32,1.53333,49.9833
76,Sainte-Geneviève,284,14.33,1.43445,49.6537
76,Gueutteville,79,2.99,1,49.65
76,Canville-les-Deux-Églises,326,5.77,0.833333,49.7667
76,Neufchâtel-en-Bray,4827,11.03,1.45,49.7333
76,Bernières,661,6.63,0.483333,49.6167
76,Auppegard,718,7.33,1.03333,49.8333
76,Ellecourt,131,4.45,1.71667,49.8
76,Hénouville,1241,10.69,0.966667,49.4833
76,Saint-Pierre-des-Jonquières,105,8.31,1.45,49.85
76,Le Mesnil-Durdent,24,1.32,0.766667,49.8167
76,Longueville-sur-Scie,996,3.96,1.1,49.8
76,Colmesnil-Manneville,110,1.91,1.03333,49.85
76,Hermanville,104,4.72,0.983333,49.8167
76,Martigny,478,5.06,1.15,49.8667
76,Lillebonne,8944,14.66,0.55,49.5167
76,Wanchy-Capval,340,19.31,1.36667,49.85
76,Sévis,344,6.4,1.16667,49.7
76,Saint-Valery-en-Caux,4434,10.47,0.733333,49.8667
76,Saint-Vaast-d'Équiqueville,643,14.04,1.26667,49.8167
76,Smermesnil,412,12.81,1.48333,49.8333
76,Saint-Ouen-du-Breuil,760,6.3,1.01667,49.6333
76,Vinnemerville,210,4.22,0.533333,49.8
76,Tourville-la-Rivière,2428,8,1.1,49.3333
76,Fesques,130,8.8,1.48333,49.7833
76,Sainte-Adresse,7548,2.26,0.083333,49.5
76,Bennetot,191,4.58,0.55,49.6667
76,Raffetot,497,6.85,0.516667,49.6
76,Bracquetuit,323,8.47,1.16667,49.6667
76,Critot,509,7.05,1.25,49.6167
76,Yvecrique,657,5.97,0.816667,49.6833
76,Le Mesnil-Esnard,6986,5.07,1.15,49.4167
76,Beaumont-le-Hareng,224,5.74,1.21667,49.6667
76,Montroty,257,10.79,1.66639,49.4395
76,Hautot-le-Vatois,299,6.07,0.683333,49.65
76,Moulineaux,894,3.49,0.966667,49.35
76,Beuzeville-la-Grenier,1056,6.19,0.433333,49.6
76,La Neuville-Chant-d'Oisel,2093,21.83,1.24306,49.3678
76,Veulettes-sur-Mer,322,4.71,0.6,49.85
76,Héberville,105,3.99,0.8,49.7667
76,Trouville,628,10.38,0.600556,49.5739
76,Criquebeuf-en-Caux,373,2.08,0.333333,49.7333
76,Saint-Aignan-sur-Ry,308,8,1.35,49.5
76,Fécamp,19207,15.07,0.366667,49.75
76,Notre-Dame-d'Aliermont,677,13.31,1.28333,49.85
76,Saint-Martin-au-Bosc,188,7.2,1.66667,49.8333
76,Rétonval,192,5.62,1.6,49.8167
76,Thil-Manneville,535,6.78,0.983333,49.8333
76,Saint-Pierre-le-Viger,283,5.45,0.85,49.8167
76,Gonfreville-l'Orcher,9084,25.81,0.233333,49.5
76,Rouxmesnil-Bouteilles,2028,5.63,1.08333,49.9
76,Baillolet,120,8.74,1.43333,49.8
76,Canteleu,14825,17.61,1.03333,49.45
76,Ardouval,176,10.49,1.26667,49.75
76,Gonzeville,106,4.83,0.816667,49.7667
76,Ancretteville-sur-Mer,196,3.15,0.516667,49.7833
76,Yport,949,2.07,0.316667,49.7333
76,Belleville-en-Caux,603,4.38,0.983333,49.7
76,Graval,138,3.95,1.55,49.7333
76,Cuverville,348,4.58,0.2625,49.6637
76,Senneville-sur-Fécamp,801,4.73,0.416667,49.7667
76,Fongueusemare,182,11.85,0.3,49.6833
76,Vénestanville,178,2.64,0.9,49.8
76,Saint-Jouin-Bruneval,1836,18.82,0.166667,49.65
76,Ronchois,187,8.62,1.63333,49.7167
76,Écrainville,1026,12.82,0.333333,49.65
76,Auzouville-sur-Ry,626,7.98,1.31667,49.4333
76,Hodeng-Hodenger,274,11.54,1.56667,49.5333
76,Écretteville-lès-Baons,407,9.39,0.666667,49.6333
76,Rogerville,1259,9.5,0.266667,49.5
76,Beauval-en-Caux,461,15.53,1.01861,49.7445
76,Bosc-Hyons,399,5.63,1.66667,49.45
76,Bosville,539,8.69,0.683333,49.75
76,Gainneville,2688,4.65,0.25,49.5167
76,Grumesnil,479,11.16,1.68333,49.6167
76,La Trinité-du-Mont,749,2.06,0.55,49.55
76,Hautot-sur-Seine,365,2.16,0.983333,49.3667
76,Touffreville-la-Cable,386,3.97,0.616667,49.5167
76,Daubeuf-Serville,381,7.75,0.483333,49.7
76,La Remuée,1326,7.03,0.4,49.5333
76,Montigny,1143,7.83,1,49.4667
76,Touffreville-la-Corbeline,769,12.59,0.766667,49.5833
76,Cany-Barville,3056,13.57,0.633333,49.7833
76,Lucy,168,9.59,1.45,49.7833
76,Saint-Pierre-en-Port,835,3.89,0.483333,49.8
76,Saint-Sauveur-d'Émalleville,1191,7.48,0.3,49.6
76,Saint-Sylvain,185,3.24,0.666667,49.85
76,Grigneuseville,317,7.59,1.18333,49.65
76,Sommery,828,21.39,1.43333,49.6333
76,Étalleville,435,3.55,0.833333,49.7333
76,Brametot,160,3.21,0.866667,49.7833
76,Goupillières,425,4.13,0.983333,49.5833
76,Bolbec,11812,12.24,0.483333,49.5667
76,Fauville-en-Caux,2159,8.11,0.583333,49.65
76,Turretot,1498,6.07,0.233333,49.6167
76,Saint-Antoine-la-Forêt,1011,6.44,0.466667,49.5333
76,Saint-Pierre-le-Vieux,224,7.06,0.866667,49.85
76,Reuville,131,4.37,0.866667,49.75
76,Hattenville,670,9.32,0.533333,49.65
76,Saint-Léonard,1837,11.92,0.366667,49.75
76,Loges,1153,14.86,0.283333,49.7
76,Gaillefontaine,1311,26.23,1.61667,49.65
76,Beauvoir-en-Lyons,594,33.29,1.58333,49.5
76,Butot-Vénesville,248,3.51,0.588056,49.8145
76,Le Bocasse,732,8.62,1.08222,49.6059
76,Mesnil-Follemprise,133,7.48,1.3,49.7833
76,Bellengreville,461,7.67,1.21667,49.9
76,Martainville-Épreville,734,7.61,1.28333,49.4667
76,Le Havre,175497,46.95,0.133333,49.5
76,Croisy-sur-Andelle,522,3.83,1.39667,49.4606
76,Bénouville,151,2.86,0.25,49.7167
76,Yainville,1111,3.31,0.833333,49.45
76,Cleuville,170,4.1,0.633333,49.7167
76,Beaubec-la-Rosière,473,12.97,1.53333,49.65
76,Muchedent,140,7.05,1.18333,49.7667
76,Mathonville,259,4.09,1.38333,49.6167
76,Héricourt-en-Caux,959,10.81,0.7,49.7
76,Criquetot-l'Esneval,2337,13.47,0.266667,49.65
76,Auberville-la-Manuel,119,3.02,0.583333,49.8333
76,Conteville,526,13.71,1.63417,49.6945
76,Pierrecourt,484,9.51,1.66667,49.9
76,Riville,316,7.44,0.566667,49.7333
76,Motteville,775,8.68,0.85,49.6333
76,Fresnay-le-Long,304,5.22,1.1,49.65
76,Houdetot,171,5.77,0.8,49.8167
76,Auzouville-sur-Saâne,148,3.21,0.933333,49.75
77,Jouy-le-Châtel,1436,37.68,3.13333,48.6667
77,Lesches,708,4.03,2.78333,48.9
77,Saint-Germain-sous-Doue,482,10.01,3.15,48.85
77,Juilly,2156,7.77,2.71667,49.0167
77,Chapelles-Bourbon,421,6.42,2.83333,48.7333
77,Marcilly,435,6.93,2.88333,49.0333
77,Guérard,2251,19.8,2.96667,48.8167
77,Bassevelle,352,17.46,3.28333,48.9333
77,Champcenest,138,12.46,3.28333,48.6667
77,Germigny-l'Évêque,1358,11.76,2.95,49
77,Conches-sur-Gondoire,1740,1.52,2.71806,48.8556
77,Dammartin-sur-Tigeaux,889,9.04,2.93333,48.8167
77,Montdauphin,231,9.84,3.43333,48.85
77,Annet-sur-Marne,3239,13.19,2.71667,48.9167
77,Émerainville,7349,5.46,2.61667,48.8167
77,Aufferville,551,17.74,2.61667,48.2167
77,Nangis,7979,24.16,3,48.55
77,Chauffry,992,5.16,3.18333,48.8167
77,Limoges-Fourches,475,7.96,2.66667,48.6167
77,Noisy-sur-École,2012,29.91,2.5,48.3667
77,Isles-les-Meldeuses,771,6.94,3.01667,49
77,Varreddes,1858,8,2.93333,49
77,Vendrest,730,17.73,3.1,49.05
77,Darvault,805,7.83,2.73333,48.2667
77,Saint-Léger,205,9.63,3.25,48.8333
77,Mary-sur-Marne,1203,2.22,3.03333,49.0167
77,Jaignes,306,10.11,3.05,49
77,Avon,13984,3.83,2.71667,48.4
77,Carnetin,473,1.61,2.71667,48.9
77,Aubepierre-Ozouer-le-Repos,904,26.83,2.88695,48.6314
77,La Chapelle-Gauthier,1449,17.36,2.9,48.55
77,Paley,437,9.26,2.85,48.2333
77,Saint-Germain-Laxis,497,7.18,2.7,48.5833
77,Sept-Sorts,433,3.22,3.1,48.9333
77,La Celle-sur-Morin,1267,7.26,2.96667,48.8167
77,Gouaix,1452,14.64,3.28333,48.4833
77,La Haute-Maison,355,12.96,3,48.8833
77,Chauconin-Neufmontiers,2720,17.39,2.83917,48.9759
77,Pontcarré,2001,9.46,2.7,48.8
77,Ocquerre,419,10.12,3.06667,49.0333
77,Touquin,1095,11.34,3.01667,48.7333
77,Mauregard,314,8.67,2.58333,49.0333
77,Faÿ-lès-Nemours,478,7.78,2.66667,48.2333
77,Beaumont-du-Gâtinais,1164,16.59,2.47695,48.1381
77,Chalifert,1212,2.42,2.76667,48.8833
77,Obsonville,103,7.08,2.56667,48.2167
77,Montceaux-lès-Provins,328,15.35,3.43333,48.6833
77,Nanteuil-lès-Meaux,5433,7.62,2.9,48.9333
77,Blennes,562,20.29,3.01667,48.25
77,Montceaux-lès-Meaux,608,4.72,2.98333,48.95
77,Tigeaux,373,6.12,2.91667,48.8333
77,Noisy-Rudignon,586,4.16,2.93333,48.3333
77,Pommeuse,2800,12.8,3.01667,48.8167
77,Voulx,1750,12.6,2.96667,48.2833
77,Beton-Bazoches,781,18.32,3.25,48.7
77,Saint-Germain-Laval,2773,8.85,3,48.4
77,Coutevroult,974,7.79,2.85,48.8667
77,Châtenoy,149,4.87,2.63333,48.2333
77,La Chapelle-Moutils,390,18.9,3.39223,48.7748
77,La Trétoire,417,9.28,3.25,48.8833
77,Grez-sur-Loing,1409,12.97,2.7,48.3167
77,Doue,1014,20.05,3.15,48.8667
77,Cély,1198,6.19,2.53167,48.4592
77,Magny-le-Hongre,5918,4.66,2.81667,48.8667
77,Chevry-en-Sereine,508,22.81,2.95,48.25
77,Lieusaint,10577,11.97,2.55,48.6333
77,Gretz-Armainvilliers,7984,13.51,2.73333,48.7333
77,La Genevraye,619,13.16,2.75,48.3167
77,Armentières-en-Brie,1405,7.27,3.01667,48.9833
77,Meigneux,229,7.76,3.1,48.5167
77,Maincy,1702,10.19,2.7,48.55
77,Trilport,4844,10.97,2.95,48.95
77,Cocherel,592,8.27,3.1,49.0167
77,Beauvoir,189,3.94,2.86667,48.6333
77,Vignely,256,3.58,2.81667,48.9333
77,Dhuisy,276,8.14,3.16667,49.0333
77,Perthes,2114,12.22,2.555,48.4775
77,Chambry,906,9.75,2.9,49
77,Vernou-la-Celle-sur-Seine,2652,22.42,2.84639,48.3878
77,Saint-Thibault-des-Vignes,6300,4.7,2.68333,48.8667
77,Sammeron,1030,6.06,3.08333,48.95
77,Voinsles,576,28.44,3,48.6833
77,Paroy,177,4.25,3.2,48.4833
77,Saint-Hilliers,448,19.13,3.26667,48.6167
77,Gravon,142,7.55,3.11667,48.4
77,Mortery,177,13.2,3.25,48.6
77,Villemer,676,18.54,2.83333,48.3
77,Quincy-Voisins,5072,10.33,2.88333,48.9
77,Coulommes,402,3.68,2.93333,48.9
77,Chevry-Cossigny,3706,16.75,2.66667,48.7167
77,Le Mesnil-Amelot,861,9.84,2.6,49.0167
77,Montry,3287,2.86,2.83333,48.8833
77,Châtenay-sur-Seine,933,13.03,3.1,48.4167
77,Augers-en-Brie,304,13.49,3.35,48.6833
77,Jaulnes,355,15.84,3.26667,48.4167
77,Congis-sur-Thérouanne,1759,15.12,2.97528,49.007
77,Saint-Sauveur-lès-Bray,330,6.52,3.2,48.4333
77,Saint-Ange-le-Viel,228,3.23,2.90111,48.2656
77,Thénisy,277,5.37,3.18333,48.4833
77,Larchant,742,29.24,2.6,48.2833
77,Fontaine-le-Port,938,7.89,2.76667,48.4833
77,Forfry,270,5.8,2.85,49.05
77,Montenils,36,5.3,3.48333,48.85
77,Oissery,2133,15.17,2.81667,49.0667
77,Écrennes,612,18.54,2.85,48.5
77,Moissy-Cramayel,17272,14.28,2.6,48.6167
77,Poligny,821,27.34,2.75,48.2167
77,Vert-Saint-Denis,6966,16.13,2.61667,48.5667
77,Courtacon,198,11.88,3.28333,48.7
77,Amponville,385,12.3,2.53333,48.2833
77,Gouvernes,1113,2.72,2.7,48.8667
77,Jouy-sur-Morin,2144,18.45,3.26667,48.8
77,Nanteau-sur-Lunain,671,13.25,2.81667,48.25
77,Chenou,302,13.74,2.65,48.1667
77,Crisenoy,628,12.87,2.75,48.6
77,Servon,2974,7.4,2.58333,48.7167
77,Guermantes,1243,1.26,2.7,48.85
77,Champeaux,768,13.05,2.8,48.5833
77,Lorrez-le-Bocage-Préaux,1236,19.9,2.90084,48.237
77,Soisy-Bouy,805,11.34,3.3,48.5167
77,Remauville,470,10.88,2.81667,48.2167
77,Longueville,1684,5.61,3.25,48.5167
77,Jutigny,576,4.6,3.23333,48.5
77,Saint-Mammès,3179,2.24,2.81667,48.3833
77,Montgé-en-Goële,688,11.56,2.75,49.0275
77,Hermé,604,15.9,3.33333,48.4833
77,Boissy-le-Châtel,3110,9.95,3.13333,48.8167
77,Lagny-sur-Marne,20236,5.72,2.71667,48.8667
77,Chanteloup-en-Brie,2121,3.18,2.73917,48.855
77,Villemaréchal,833,14.23,2.86667,48.2667
77,Orly-sur-Morin,671,5.87,3.23333,48.9
77,Dagny,340,7.89,3.16667,48.7167
77,Courchamp,152,12.41,3.28333,48.6333
77,Chartrettes,2556,10.1,2.7,48.4833
77,Vimpelles,503,11.33,3.16667,48.4333
77,Valence-en-Brie,911,11.03,2.88333,48.4333
77,Ury,797,8.21,2.6,48.3333
77,Ormesson,273,3.81,2.65,48.2333
77,Tousson,367,13.24,2.46667,48.35
77,Savins,630,6.6,3.2,48.5167
77,Saint-Pierre-lès-Nemours,5617,21.62,2.68333,48.2667
77,Bréau,351,1.35,2.87806,48.5617
77,Laval-en-Brie,455,20.29,2.98333,48.4167
77,Dampmart,3158,5.92,2.73333,48.8833
77,Couilly-Pont-aux-Dames,2132,4.75,2.86667,48.8833
77,Claye-Souilly,11026,15.07,2.7,48.95
77,Chalautre-la-Petite,563,9.37,3.31667,48.5333
77,Champdeuil,638,3.97,2.73333,48.6167
77,Boissise-la-Bertrand,1006,7.8,2.58333,48.5167
77,Bois-le-Roi,5650,6.91,2.7,48.4667
77,Passy-sur-Seine,44,4.53,3.35,48.4167
77,Neufmoutiers-en-Brie,999,15.9,2.83333,48.7667
77,Soignolles-en-Brie,2073,10.77,2.68333,48.65
77,Champs-sur-Marne,24418,7.35,2.6,48.85
77,Villeroy,694,5.71,2.78333,48.9833
77,Hautefeuille,318,9.8,2.96667,48.7667
77,Presles-en-Brie,2249,17.39,2.75,48.7167
77,Sourdun,1430,23.33,3.35,48.5333
77,Sablonnières,696,13.98,3.28333,48.8667
77,Précy-sur-Marne,767,4.81,2.78333,48.9333
77,Sainte-Aulde,650,8.63,3.17306,48.9939
77,Gastins,667,14.95,3.01667,48.6333
77,Thoury-Férottes,668,16.49,2.95,48.2833
77,Pomponne,3364,7.17,2.68333,48.8833
77,Villeneuve-les-Bordes,612,20.6,3.05,48.4833
77,Égreville,2200,31.84,2.86667,48.1667
77,Brou-sur-Chantereine,4254,4.28,2.63333,48.8833
77,Sancy-lès-Provins,330,18.21,3.38333,48.7
77,Saint-Germain-sur-Morin,3565,4.81,2.85,48.8833
77,Ormes-sur-Voulzie,830,12.22,3.23333,48.4667
77,Bazoches-lès-Bray,827,22.68,3.18333,48.4
77,Le Vaudoué,748,17.16,2.51667,48.35
77,Cucharmoy,242,12.83,3.18333,48.5833
77,Crouy-sur-Ourcq,1747,19.42,3.06667,49.0833
77,Cessoy-en-Montois,216,5.26,3.15,48.5
77,Esbly,5759,3.12,2.81667,48.9
77,La Chapelle-Iger,159,8.73,2.98333,48.65
77,Noyen-sur-Seine,378,12.24,3.35,48.45
77,Jouarre,4188,42.19,3.13333,48.9333
77,Chelles,52779,15.9,2.6,48.8833
77,Saint-Mard,3798,6.26,2.7,49.0333
77,Crécy-la-Chapelle,4225,15.78,2.9075,48.8589
77,Torcy,22425,6,2.65,48.85
77,Mauperthuis,486,1.97,3.03333,48.7667
77,Vaudoy-en-Brie,837,26.98,3.08333,48.6833
77,Sognolles-en-Montois,427,10.12,3.16667,48.5167
77,Pézarches,386,8.94,2.98333,48.7333
77,Chalautre-la-Grande,689,18.33,3.45,48.5333
77,Rupéreux,103,6.33,3.33333,48.6333
77,Dammarie-les-Lys,20722,10.24,2.63445,48.5153
77,Roissy-en-Brie,22321,13.65,2.65,48.8
77,Rozay-en-Brie,2741,3.17,2.96667,48.6833
77,Saint-Sauveur-sur-École,1088,7.32,2.55,48.4833
77,Le Plessis-aux-Bois,240,3.41,2.76667,49
77,Fontainebleau,15107,172.05,2.7,48.4
77,Sainte-Colombe,1769,8.16,3.25,48.5333
77,Varennes-sur-Seine,3355,10.02,2.91667,48.3667
77,Lumigny-Nesles-Ormeaux,1515,36.3,2.95167,48.7364
77,Treuzy-Levelay,460,14.1,2.8,48.2833
77,Baby,85,4.12,3.33333,48.4
77,Garentreville,101,6.35,2.55,48.2333
77,Mareuil-lès-Meaux,2194,7.17,2.86667,48.9333
77,Moussy-le-Neuf,2913,14.81,2.6,49.0667
77,Trilbardou,639,7.95,2.8,48.95
77,Meaux,50755,14.95,2.86667,48.95
77,Bombon,908,15,2.85,48.5667
77,Thomery,3436,3.71,2.78333,48.4
77,Courtomer,542,4.62,2.9,48.65
77,Nemours,12745,10.83,2.7,48.2667
77,Saint-Méry,389,9.94,2.81667,48.5667
77,Saint-Rémy-la-Vanne,994,15.07,3.23306,48.7928
77,Bray-sur-Seine,2397,2.15,3.23333,48.4167
77,Mortcerf,1467,17.84,2.91667,48.7833
77,Courquetaine,200,7.82,2.75,48.6833
77,Rouvres,623,4.14,2.71667,49.0667
77,Brie-Comte-Robert,16251,19.93,2.61667,48.6833
77,Bernay-Vilbert,837,16.92,2.93778,48.6759
77,Fouju,545,7.81,2.78333,48.5833
77,Bouleurs,1441,8.25,2.91667,48.8833
77,Othis,6471,13.04,2.68333,49.0833
77,Boissise-le-Roi,3572,7.09,2.56667,48.5333
77,Villeneuve-Saint-Denis,714,7.4,2.8,48.8167
77,Fontenailles,1060,27.44,2.95,48.55
